rcid,country,vote
2839,Brazil,1
2839,Bolivia,1
2839,Paraguay,1
2839,Chile,1
2839,Argentina,1
2839,Uruguay,1
2839,UK,1
2839,Ireland,1
2839,Netherlands,1
2839,Belgium,1
2839,Luxembourg,1
2839,France,1
2839,Spain,1
2839,Portugal,1
2839,Poland,3
2839,Austria,1
2839,Hungary,3
2839,Italy,1
2839,Malta,1
2839,Greece,1
2839,Cyprus,2
2839,Bulgaria,3
2839,Russian Federation,3
2839,Ukraine,3
2839,Belarus,3
2839,Finland,1
2839,Sweden,1
2839,Norway,1
2839,Denmark,1
2839,Iceland,1
2839,Mali,1
2839,Burkina Faso,1
2839,Ghana,1
2839,Togo,1
2839,Nigeria,1
2839,Kenya,1
2839,Tanzania,1
2839,Ethiopia,2
2839,Zambia,1
2839,Botswana,1
2839,Algeria,2
2839,Libya,3
2839,Sudan,1
2839,Egypt,1
2839,Syrian Arab Republic,3
2839,Jordan,2
2839,Israel,1
2839,China,1
2839,Japan,1
2839,India,2
2839,Pakistan,1
2839,Bangladesh,1
2839,Sri Lanka,1
2839,Nepal,1
2839,Thailand,1
2839,Malaysia,1
2839,Singapore,1
2839,Brunei Darussalam,1
2839,Philippines,1
2839,Indonesia,1
2839,Australia,1
2839,New Zealand,1
2855,USA,2
2855,Canada,2
2855,Bahamas,1
2855,Cuba,1
2855,Jamaica,1
2855,Trinidad and Tobago,1
2855,Mexico,1
2855,Costa Rica,1
2855,Panama,1
2855,Colombia,1
2855,Venezuela,1
2855,Guyana,1
2855,Ecuador,1
2855,Peru,1
2855,Brazil,1
2855,Bolivia,1
2855,Chile,1
2855,Argentina,1
2855,Uruguay,1
2855,UK,2
2855,Ireland,2
2855,Netherlands,2
2855,Belgium,2
2855,Luxembourg,2
2855,France,2
2855,Spain,2
2855,Portugal,2
2855,Poland,1
2855,Austria,2
2855,Hungary,1
2855,Italy,2
2855,Malta,1
2855,Greece,2
2855,Cyprus,1
2855,Bulgaria,1
2855,Russian Federation,1
2855,Ukraine,1
2855,Belarus,1
2855,Finland,2
2855,Sweden,2
2855,Norway,2
2855,Denmark,2
2855,Iceland,2
2855,Mali,1
2855,Burkina Faso,1
2855,Ghana,1
2855,Togo,1
2855,Nigeria,1
2855,Kenya,1
2855,Tanzania,1
2855,Ethiopia,1
2855,Zambia,1
2855,Botswana,1
2855,Algeria,1
2855,Libya,1
2855,Sudan,1
2855,Egypt,1
2855,Syrian Arab Republic,1
2855,Jordan,1
2855,Israel,2
2855,Kuwait,1
2855,China,1
2855,Japan,2
2855,India,1
2855,Pakistan,1
2855,Bangladesh,1
2855,Sri Lanka,1
2855,Nepal,1
2855,Thailand,1
2855,Malaysia,1
2855,Singapore,1
2855,Brunei Darussalam,1
2855,Philippines,1
2855,Indonesia,1
2855,Australia,2
2855,New Zealand,2
2865,USA,1
2865,Canada,1
2865,Bahamas,2
2865,Cuba,3
2865,Jamaica,1
2865,Trinidad and Tobago,2
2865,Mexico,1
2865,Costa Rica,1
2865,Panama,1
2865,Colombia,1
2865,Venezuela,1
2865,Ecuador,2
2865,Peru,1
2865,Brazil,1
2865,Paraguay,1
2865,Chile,1
2865,Argentina,1
2865,Uruguay,1
2865,UK,1
2865,Ireland,1
2865,Netherlands,1
2865,Belgium,1
2865,Luxembourg,1
2865,France,1
2865,Spain,1
2865,Portugal,1
2865,Poland,3
2865,Austria,1
2865,Hungary,3
2865,Italy,1
2865,Malta,2
2865,Greece,1
2865,Cyprus,2
2865,Bulgaria,3
2865,Russian Federation,3
2865,Ukraine,3
2865,Belarus,3
2865,Finland,2
2865,Sweden,1
2865,Norway,1
2865,Denmark,1
2865,Iceland,1
2865,Mali,2
2865,Burkina Faso,2
2865,Ghana,2
2865,Togo,1
2865,Nigeria,2
2865,Kenya,1
2865,Tanzania,2
2865,Ethiopia,3
2865,Zambia,2
2865,Botswana,1
2865,Algeria,2
2865,Libya,3
2865,Sudan,1
2865,Egypt,1
2865,Syrian Arab Republic,3
2865,Jordan,1
2865,Israel,1
2865,Kuwait,2
2865,China,1
2865,Japan,1
2865,India,3
2865,Pakistan,1
2865,Bangladesh,1
2865,Sri Lanka,2
2865,Nepal,2
2865,Thailand,1
2865,Malaysia,1
2865,Singapore,1
2865,Brunei Darussalam,1
2865,Philippines,1
2865,Australia,1
2865,New Zealand,1
2868,USA,1
2868,Canada,1
2868,Bahamas,2
2868,Cuba,3
2868,Jamaica,1
2868,Trinidad and Tobago,2
2868,Mexico,1
2868,Costa Rica,1
2868,Panama,1
2868,Colombia,1
2868,Venezuela,1
2868,Ecuador,2
2868,Peru,1
2868,Brazil,2
2868,Paraguay,1
2868,Chile,1
2868,Argentina,1
2868,UK,1
2868,Ireland,1
2868,Netherlands,1
2868,Belgium,1
2868,Luxembourg,1
2868,France,1
2868,Spain,1
2868,Portugal,1
2868,Poland,3
2868,Austria,1
2868,Italy,1
2868,Malta,2
2868,Greece,1
2868,Cyprus,2
2868,Russian Federation,1
2868,Ukraine,1
2868,Finland,1
2868,Sweden,1
2868,Norway,1
2868,Denmark,1
2868,Iceland,1
2868,Mali,2
2868,Burkina Faso,2
2868,Ghana,2
2868,Togo,1
2868,Nigeria,2
2868,Kenya,1
2868,Tanzania,3
2868,Ethiopia,2
2868,Zambia,2
2868,Botswana,1
2868,Algeria,3
2868,Libya,3
2868,Sudan,3
2868,Egypt,2
2868,Syrian Arab Republic,3
2868,Jordan,1
2868,Israel,1
2868,Kuwait,3
2868,Japan,2
2868,India,2
2868,Pakistan,3
2868,Bangladesh,3
2868,Sri Lanka,2
2868,Nepal,2
2868,Thailand,2
2868,Malaysia,3
2868,Singapore,2
2868,Brunei Darussalam,3
2868,Philippines,2
2868,Indonesia,3
2868,Australia,1
2868,New Zealand,1
2915,USA,3
2915,Canada,3
2915,Bahamas,2
2915,Cuba,1
2915,Jamaica,2
2915,Trinidad and Tobago,1
2915,Mexico,1
2915,Costa Rica,3
2915,Panama,2
2915,Colombia,2
2915,Venezuela,1
2915,Guyana,1
2915,Ecuador,1
2915,Peru,1
2915,Brazil,1
2915,Bolivia,1
2915,Paraguay,2
2915,Chile,2
2915,Argentina,1
2915,Uruguay,2
2915,UK,3
2915,Ireland,3
2915,Netherlands,3
2915,Belgium,3
2915,Luxembourg,3
2915,France,3
2915,Spain,2
2915,Portugal,3
2915,Poland,1
2915,Austria,2
2915,Hungary,1
2915,Italy,3
2915,Malta,1
2915,Greece,1
2915,Cyprus,1
2915,Bulgaria,1
2915,Russian Federation,1
2915,Ukraine,1
2915,Belarus,1
2915,Finland,2
2915,Sweden,2
2915,Norway,3
2915,Denmark,3
2915,Iceland,3
2915,Mali,1
2915,Burkina Faso,1
2915,Ghana,1
2915,Togo,1
2915,Nigeria,1
2915,Kenya,1
2915,Tanzania,1
2915,Ethiopia,1
2915,Zambia,1
2915,Botswana,1
2915,Algeria,1
2915,Libya,1
2915,Sudan,1
2915,Egypt,1
2915,Syrian Arab Republic,1
2915,Jordan,1
2915,Israel,3
2915,Kuwait,1
2915,China,1
2915,Japan,2
2915,India,1
2915,Pakistan,1
2915,Bangladesh,1
2915,Sri Lanka,1
2915,Nepal,1
2915,Thailand,1
2915,Malaysia,1
2915,Singapore,1
2915,Brunei Darussalam,1
2915,Philippines,1
2915,Indonesia,1
2915,Australia,3
2915,New Zealand,3
2924,USA,3
2924,Canada,2
2924,Bahamas,1
2924,Cuba,1
2924,Jamaica,2
2924,Trinidad and Tobago,1
2924,Mexico,1
2924,Costa Rica,1
2924,Panama,1
2924,Colombia,1
2924,Venezuela,1
2924,Guyana,1
2924,Ecuador,2
2924,Peru,1
2924,Brazil,1
2924,Bolivia,1
2924,Paraguay,2
2924,Chile,2
2924,Argentina,1
2924,Uruguay,1
2924,UK,2
2924,Ireland,2
2924,Netherlands,2
2924,Belgium,2
2924,Luxembourg,2
2924,France,1
2924,Spain,1
2924,Portugal,2
2924,Poland,1
2924,Austria,1
2924,Hungary,1
2924,Italy,2
2924,Malta,1
2924,Greece,1
2924,Cyprus,1
2924,Bulgaria,1
2924,Russian Federation,1
2924,Ukraine,1
2924,Belarus,1
2924,Finland,1
2924,Sweden,1
2924,Norway,1
2924,Denmark,1
2924,Iceland,1
2924,Mali,1
2924,Burkina Faso,1
2924,Ghana,1
2924,Togo,2
2924,Nigeria,1
2924,Kenya,1
2924,Tanzania,1
2924,Ethiopia,1
2924,Zambia,1
2924,Botswana,1
2924,Algeria,1
2924,Libya,1
2924,Egypt,2
2924,Syrian Arab Republic,1
2924,Jordan,2
2924,Israel,3
2924,Kuwait,2
2924,China,1
2924,Japan,2
2924,India,1
2924,Pakistan,2
2924,Bangladesh,2
2924,Sri Lanka,1
2924,Nepal,2
2924,Thailand,2
2924,Malaysia,1
2924,Singapore,2
2924,Brunei Darussalam,2
2924,Philippines,2
2924,Indonesia,1
2924,Australia,1
2924,New Zealand,1
2938,USA,3
2938,Canada,1
2938,Bahamas,1
2938,Cuba,1
2938,Jamaica,1
2938,Trinidad and Tobago,1
2938,Mexico,1
2938,Costa Rica,1
2938,Panama,1
2938,Colombia,1
2938,Venezuela,1
2938,Guyana,1
2938,Ecuador,1
2938,Peru,1
2938,Brazil,1
2938,Bolivia,1
2938,Paraguay,1
2938,Chile,1
2938,Argentina,1
2938,Uruguay,1
2938,UK,2
2938,Ireland,1
2938,Netherlands,2
2938,Belgium,2
2938,Luxembourg,2
2938,France,2
2938,Spain,2
2938,Portugal,2
2938,Poland,3
2938,Austria,1
2938,Hungary,3
2938,Italy,2
2938,Malta,1
2938,Greece,1
2938,Cyprus,1
2938,Bulgaria,3
2938,Russian Federation,3
2938,Ukraine,3
2938,Belarus,3
2938,Finland,1
2938,Sweden,1
2938,Norway,1
2938,Denmark,1
2938,Iceland,1
2938,Mali,1
2938,Burkina Faso,1
2938,Ghana,1
2938,Togo,1
2938,Nigeria,1
2938,Kenya,1
2938,Tanzania,1
2938,Ethiopia,1
2938,Zambia,1
2938,Botswana,1
2938,Algeria,1
2938,Sudan,1
2938,Egypt,1
2938,Syrian Arab Republic,1
2938,Jordan,1
2938,Israel,3
2938,Kuwait,1
2938,China,1
2938,Japan,2
2938,India,1
2938,Pakistan,1
2938,Bangladesh,1
2938,Sri Lanka,1
2938,Nepal,1
2938,Thailand,1
2938,Malaysia,1
2938,Singapore,1
2938,Brunei Darussalam,1
2938,Philippines,1
2938,Indonesia,1
2938,Australia,1
2938,New Zealand,1
2948,USA,1
2948,Canada,1
2948,Bahamas,1
2948,Cuba,3
2948,Jamaica,1
2948,Trinidad and Tobago,1
2948,Mexico,2
2948,Costa Rica,1
2948,Panama,1
2948,Colombia,1
2948,Venezuela,1
2948,Guyana,2
2948,Ecuador,1
2948,Peru,1
2948,Brazil,1
2948,Bolivia,1
2948,Paraguay,1
2948,Chile,1
2948,Argentina,1
2948,Uruguay,1
2948,UK,1
2948,Ireland,1
2948,Netherlands,1
2948,Belgium,1
2948,Luxembourg,1
2948,France,1
2948,Spain,1
2948,Portugal,1
2948,Poland,3
2948,Austria,1
2948,Hungary,3
2948,Italy,1
2948,Malta,1
2948,Greece,1
2948,Bulgaria,3
2948,Russian Federation,3
2948,Ukraine,3
2948,Belarus,3
2948,Finland,2
2948,Sweden,1
2948,Norway,1
2948,Denmark,1
2948,Iceland,1
2948,Mali,1
2948,Burkina Faso,1
2948,Ghana,1
2948,Togo,1
2948,Nigeria,1
2948,Kenya,1
2948,Tanzania,2
2948,Ethiopia,3
2948,Zambia,1
2948,Botswana,1
2948,Libya,3
2948,Sudan,1
2948,Egypt,1
2948,Syrian Arab Republic,3
2948,Jordan,1
2948,Israel,1
2948,Kuwait,1
2948,China,1
2948,Japan,1
2948,India,2
2948,Pakistan,1
2948,Bangladesh,1
2948,Sri Lanka,1
2948,Nepal,1
2948,Thailand,1
2948,Malaysia,1
2948,Singapore,1
2948,Brunei Darussalam,1
2948,Philippines,1
2948,Indonesia,1
2948,Australia,1
2948,New Zealand,1
2957,USA,3
2957,Canada,1
2957,Bahamas,2
2957,Cuba,1
2957,Jamaica,2
2957,Trinidad and Tobago,1
2957,Mexico,1
2957,Costa Rica,2
2957,Panama,1
2957,Colombia,1
2957,Venezuela,1
2957,Guyana,1
2957,Ecuador,1
2957,Peru,1
2957,Brazil,1
2957,Bolivia,1
2957,Paraguay,2
2957,Argentina,1
2957,Uruguay,1
2957,UK,2
2957,Ireland,1
2957,Netherlands,1
2957,Belgium,2
2957,Luxembourg,2
2957,France,2
2957,Spain,1
2957,Portugal,2
2957,Poland,1
2957,Austria,1
2957,Hungary,1
2957,Italy,2
2957,Malta,1
2957,Greece,1
2957,Cyprus,1
2957,Bulgaria,1
2957,Russian Federation,1
2957,Ukraine,1
2957,Belarus,1
2957,Finland,1
2957,Sweden,1
2957,Norway,1
2957,Denmark,1
2957,Iceland,1
2957,Mali,1
2957,Burkina Faso,1
2957,Ghana,1
2957,Togo,2
2957,Nigeria,1
2957,Kenya,1
2957,Tanzania,1
2957,Ethiopia,1
2957,Zambia,1
2957,Botswana,1
2957,Algeria,1
2957,Libya,1
2957,Sudan,1
2957,Egypt,2
2957,Syrian Arab Republic,1
2957,Jordan,2
2957,Israel,3
2957,Kuwait,1
2957,China,1
2957,Japan,2
2957,India,1
2957,Pakistan,1
2957,Bangladesh,1
2957,Sri Lanka,2
2957,Nepal,1
2957,Malaysia,2
2957,Brunei Darussalam,2
2957,Philippines,1
2957,Indonesia,1
2957,Australia,1
2957,New Zealand,1
2958,USA,1
2958,Canada,1
2958,Bahamas,1
2958,Cuba,3
2958,Jamaica,1
2958,Trinidad and Tobago,1
2958,Mexico,1
2958,Costa Rica,1
2958,Panama,1
2958,Colombia,1
2958,Venezuela,1
2958,Guyana,1
2958,Ecuador,1
2958,Peru,1
2958,Brazil,1
2958,Bolivia,1
2958,Paraguay,1
2958,Chile,1
2958,Argentina,1
2958,Uruguay,1
2958,UK,1
2958,Ireland,1
2958,Netherlands,1
2958,Belgium,1
2958,Luxembourg,1
2958,France,1
2958,Spain,1
2958,Portugal,1
2958,Poland,3
2958,Austria,1
2958,Hungary,3
2958,Italy,1
2958,Malta,1
2958,Greece,1
2958,Cyprus,2
2958,Bulgaria,3
2958,Russian Federation,3
2958,Ukraine,3
2958,Belarus,3
2958,Finland,2
2958,Sweden,1
2958,Norway,1
2958,Denmark,1
2958,Iceland,1
2958,Mali,2
2958,Burkina Faso,3
2958,Ghana,1
2958,Togo,1
2958,Nigeria,1
2958,Kenya,1
2958,Tanzania,1
2958,Ethiopia,3
2958,Zambia,1
2958,Botswana,1
2958,Algeria,2
2958,Libya,3
2958,Sudan,1
2958,Egypt,1
2958,Syrian Arab Republic,3
2958,Jordan,1
2958,Israel,1
2958,Kuwait,1
2958,China,1
2958,Japan,1
2958,India,2
2958,Pakistan,1
2958,Bangladesh,1
2958,Sri Lanka,1
2958,Nepal,1
2958,Thailand,1
2958,Malaysia,1
2958,Singapore,1
2958,Brunei Darussalam,1
2958,Philippines,1
2958,Indonesia,1
2958,Australia,1
2958,New Zealand,1
2967,USA,3
2967,Canada,3
2967,Bahamas,2
2967,Cuba,1
2967,Jamaica,2
2967,Trinidad and Tobago,1
2967,Mexico,2
2967,Costa Rica,3
2967,Panama,2
2967,Colombia,2
2967,Venezuela,2
2967,Guyana,1
2967,Ecuador,2
2967,Peru,1
2967,Brazil,2
2967,Paraguay,2
2967,Chile,3
2967,Argentina,1
2967,Uruguay,2
2967,UK,3
2967,Ireland,2
2967,Netherlands,3
2967,Belgium,3
2967,Luxembourg,3
2967,France,3
2967,Spain,3
2967,Portugal,3
2967,Poland,1
2967,Austria,2
2967,Hungary,1
2967,Italy,3
2967,Malta,1
2967,Greece,2
2967,Cyprus,1
2967,Bulgaria,1
2967,Russian Federation,1
2967,Ukraine,1
2967,Belarus,1
2967,Finland,2
2967,Sweden,2
2967,Norway,3
2967,Denmark,3
2967,Iceland,3
2967,Burkina Faso,1
2967,Ghana,1
2967,Togo,2
2967,Nigeria,1
2967,Kenya,1
2967,Tanzania,1
2967,Ethiopia,1
2967,Zambia,1
2967,Botswana,1
2967,Algeria,1
2967,Libya,1
2967,Sudan,1
2967,Egypt,2
2967,Syrian Arab Republic,1
2967,Jordan,1
2967,Israel,3
2967,Kuwait,1
2967,China,1
2967,Japan,3
2967,India,1
2967,Pakistan,1
2967,Bangladesh,1
2967,Sri Lanka,1
2967,Nepal,1
2967,Malaysia,1
2967,Brunei Darussalam,1
2967,Philippines,2
2967,Indonesia,1
2967,Australia,3
2967,New Zealand,3
2968,USA,2
2968,Canada,2
2968,Bahamas,1
2968,Cuba,1
2968,Jamaica,1
2968,Trinidad and Tobago,1
2968,Mexico,1
2968,Costa Rica,1
2968,Panama,1
2968,Colombia,1
2968,Venezuela,1
2968,Guyana,1
2968,Ecuador,1
2968,Peru,1
2968,Brazil,1
2968,Bolivia,1
2968,Paraguay,2
2968,Argentina,1
2968,Uruguay,1
2968,UK,2
2968,Ireland,2
2968,Netherlands,2
2968,Belgium,2
2968,Luxembourg,2
2968,France,2
2968,Spain,2
2968,Portugal,2
2968,Poland,1
2968,Austria,2
2968,Hungary,1
2968,Italy,2
2968,Malta,1
2968,Greece,2
2968,Cyprus,1
2968,Bulgaria,1
2968,Russian Federation,1
2968,Ukraine,1
2968,Belarus,1
2968,Finland,2
2968,Sweden,2
2968,Norway,2
2968,Denmark,2
2968,Iceland,2
2968,Mali,1
2968,Burkina Faso,1
2968,Ghana,1
2968,Togo,1
2968,Nigeria,1
2968,Kenya,1
2968,Tanzania,1
2968,Ethiopia,1
2968,Zambia,1
2968,Botswana,1
2968,Algeria,1
2968,Libya,1
2968,Sudan,1
2968,Egypt,1
2968,Syrian Arab Republic,1
2968,Jordan,1
2968,Israel,2
2968,Kuwait,1
2968,China,1
2968,Japan,2
2968,India,1
2968,Pakistan,1
2968,Bangladesh,1
2968,Sri Lanka,1
2968,Nepal,1
2968,Thailand,1
2968,Malaysia,1
2968,Singapore,1
2968,Brunei Darussalam,1
2968,Philippines,1
2968,Indonesia,1
2968,Australia,2
2968,New Zealand,2
2996,USA,1
2996,Canada,1
2996,Bahamas,1
2996,Cuba,2
2996,Jamaica,1
2996,Trinidad and Tobago,1
2996,Mexico,1
2996,Costa Rica,1
2996,Panama,1
2996,Colombia,1
2996,Venezuela,1
2996,Guyana,1
2996,Ecuador,1
2996,Peru,1
2996,Brazil,2
2996,Bolivia,1
2996,Paraguay,1
2996,Chile,1
2996,Argentina,2
2996,Uruguay,1
2996,UK,1
2996,Ireland,1
2996,Netherlands,1
2996,Belgium,1
2996,Luxembourg,1
2996,France,1
2996,Spain,1
2996,Portugal,1
2996,Poland,1
2996,Austria,1
2996,Hungary,1
2996,Italy,1
2996,Malta,1
2996,Greece,1
2996,Cyprus,1
2996,Bulgaria,1
2996,Russian Federation,1
2996,Ukraine,1
2996,Belarus,1
2996,Finland,1
2996,Sweden,1
2996,Norway,1
2996,Denmark,1
2996,Iceland,1
2996,Mali,1
2996,Burkina Faso,2
2996,Ghana,1
2996,Togo,1
2996,Nigeria,1
2996,Kenya,1
2996,Tanzania,1
2996,Ethiopia,2
2996,Zambia,1
2996,Botswana,1
2996,Algeria,2
2996,Libya,2
2996,Sudan,1
2996,Egypt,1
2996,Syrian Arab Republic,1
2996,Jordan,1
2996,Israel,1
2996,Kuwait,1
2996,China,1
2996,Japan,1
2996,India,2
2996,Pakistan,1
2996,Bangladesh,1
2996,Sri Lanka,1
2996,Nepal,1
2996,Thailand,1
2996,Malaysia,1
2996,Singapore,1
2996,Brunei Darussalam,1
2996,Philippines,1
2996,Indonesia,1
2996,Australia,1
2996,New Zealand,1
3075,USA,1
3075,Canada,1
3075,Bahamas,2
3075,Cuba,3
3075,Jamaica,1
3075,Trinidad and Tobago,2
3075,Mexico,1
3075,Costa Rica,1
3075,Panama,1
3075,Colombia,1
3075,Venezuela,1
3075,Guyana,2
3075,Ecuador,2
3075,Peru,1
3075,Brazil,1
3075,Bolivia,2
3075,Paraguay,1
3075,Argentina,1
3075,Uruguay,1
3075,UK,1
3075,Ireland,1
3075,Netherlands,1
3075,Belgium,1
3075,Luxembourg,1
3075,France,1
3075,Spain,1
3075,Portugal,1
3075,Poland,3
3075,Austria,1
3075,Hungary,3
3075,Italy,1
3075,Malta,2
3075,Greece,1
3075,Cyprus,2
3075,Bulgaria,3
3075,Russian Federation,3
3075,Ukraine,3
3075,Belarus,3
3075,Finland,2
3075,Sweden,1
3075,Norway,1
3075,Denmark,1
3075,Iceland,1
3075,Mali,2
3075,Burkina Faso,3
3075,Ghana,1
3075,Togo,1
3075,Nigeria,2
3075,Kenya,1
3075,Tanzania,2
3075,Ethiopia,3
3075,Zambia,2
3075,Botswana,1
3075,Algeria,3
3075,Libya,3
3075,Sudan,1
3075,Egypt,1
3075,Syrian Arab Republic,3
3075,Jordan,1
3075,Israel,1
3075,Kuwait,2
3075,China,1
3075,Japan,1
3075,India,3
3075,Pakistan,1
3075,Bangladesh,1
3075,Sri Lanka,2
3075,Nepal,2
3075,Thailand,1
3075,Malaysia,1
3075,Singapore,1
3075,Brunei Darussalam,1
3075,Philippines,1
3075,Australia,1
3075,New Zealand,1
3078,USA,3
3078,Canada,3
3078,Bahamas,2
3078,Cuba,1
3078,Jamaica,2
3078,Trinidad and Tobago,1
3078,Mexico,1
3078,Costa Rica,3
3078,Panama,2
3078,Colombia,2
3078,Venezuela,1
3078,Guyana,1
3078,Ecuador,1
3078,Peru,1
3078,Brazil,1
3078,Bolivia,1
3078,Paraguay,2
3078,Chile,2
3078,Argentina,1
3078,Uruguay,2
3078,UK,3
3078,Ireland,3
3078,Netherlands,3
3078,Belgium,3
3078,Luxembourg,3
3078,France,3
3078,Spain,2
3078,Portugal,3
3078,Poland,1
3078,Austria,2
3078,Hungary,1
3078,Italy,3
3078,Malta,1
3078,Greece,1
3078,Cyprus,1
3078,Bulgaria,1
3078,Russian Federation,1
3078,Ukraine,1
3078,Belarus,1
3078,Finland,2
3078,Sweden,2
3078,Norway,3
3078,Denmark,3
3078,Iceland,3
3078,Mali,1
3078,Burkina Faso,1
3078,Ghana,1
3078,Togo,1
3078,Nigeria,1
3078,Kenya,1
3078,Tanzania,1
3078,Ethiopia,1
3078,Zambia,1
3078,Botswana,1
3078,Algeria,1
3078,Libya,1
3078,Sudan,1
3078,Egypt,1
3078,Syrian Arab Republic,1
3078,Jordan,1
3078,Israel,3
3078,Kuwait,1
3078,China,1
3078,Japan,2
3078,India,1
3078,Pakistan,1
3078,Bangladesh,1
3078,Sri Lanka,1
3078,Nepal,1
3078,Thailand,1
3078,Malaysia,1
3078,Singapore,1
3078,Brunei Darussalam,1
3078,Philippines,1
3078,Indonesia,1
3078,Australia,3
3078,New Zealand,3
3098,USA,3
3098,Canada,1
3098,Bahamas,1
3098,Cuba,1
3098,Jamaica,1
3098,Trinidad and Tobago,1
3098,Mexico,1
3098,Costa Rica,1
3098,Panama,1
3098,Colombia,1
3098,Venezuela,1
3098,Guyana,1
3098,Ecuador,1
3098,Peru,1
3098,Brazil,1
3098,Bolivia,1
3098,Paraguay,1
3098,Chile,1
3098,Argentina,1
3098,Uruguay,1
3098,UK,3
3098,Ireland,1
3098,Netherlands,2
3098,Belgium,2
3098,Luxembourg,2
3098,France,2
3098,Spain,2
3098,Portugal,2
3098,Poland,3
3098,Austria,2
3098,Hungary,3
3098,Italy,2
3098,Malta,1
3098,Greece,1
3098,Cyprus,1
3098,Bulgaria,3
3098,Russian Federation,3
3098,Ukraine,3
3098,Belarus,3
3098,Finland,1
3098,Sweden,1
3098,Norway,1
3098,Denmark,1
3098,Iceland,1
3098,Mali,1
3098,Burkina Faso,1
3098,Ghana,1
3098,Togo,1
3098,Kenya,1
3098,Tanzania,1
3098,Ethiopia,1
3098,Zambia,1
3098,Botswana,1
3098,Algeria,1
3098,Sudan,1
3098,Egypt,1
3098,Syrian Arab Republic,1
3098,Jordan,1
3098,Israel,3
3098,Kuwait,1
3098,China,1
3098,Japan,2
3098,India,1
3098,Pakistan,1
3098,Bangladesh,1
3098,Sri Lanka,1
3098,Nepal,1
3098,Thailand,1
3098,Malaysia,1
3098,Singapore,1
3098,Brunei Darussalam,1
3098,Philippines,1
3098,Indonesia,1
3098,Australia,3
3098,New Zealand,1
3099,USA,3
3099,Canada,1
3099,Bahamas,1
3099,Cuba,1
3099,Jamaica,1
3099,Trinidad and Tobago,1
3099,Mexico,1
3099,Costa Rica,1
3099,Panama,1
3099,Colombia,1
3099,Venezuela,1
3099,Guyana,1
3099,Ecuador,1
3099,Peru,1
3099,Brazil,1
3099,Bolivia,1
3099,Paraguay,1
3099,Chile,1
3099,Argentina,1
3099,Uruguay,1
3099,UK,2
3099,Ireland,1
3099,Netherlands,1
3099,Belgium,1
3099,Luxembourg,1
3099,France,1
3099,Spain,1
3099,Portugal,1
3099,Poland,3
3099,Austria,1
3099,Hungary,3
3099,Italy,1
3099,Malta,1
3099,Greece,1
3099,Cyprus,1
3099,Bulgaria,3
3099,Russian Federation,3
3099,Ukraine,3
3099,Belarus,3
3099,Finland,1
3099,Sweden,1
3099,Norway,1
3099,Denmark,1
3099,Iceland,1
3099,Mali,1
3099,Burkina Faso,1
3099,Ghana,1
3099,Togo,1
3099,Kenya,1
3099,Tanzania,1
3099,Ethiopia,1
3099,Zambia,1
3099,Botswana,1
3099,Algeria,1
3099,Sudan,1
3099,Egypt,1
3099,Syrian Arab Republic,1
3099,Jordan,1
3099,Israel,3
3099,Kuwait,1
3099,China,1
3099,Japan,1
3099,India,1
3099,Pakistan,1
3099,Bangladesh,1
3099,Sri Lanka,1
3099,Nepal,1
3099,Thailand,1
3099,Malaysia,1
3099,Singapore,1
3099,Brunei Darussalam,1
3099,Philippines,1
3099,Indonesia,1
3099,Australia,1
3099,New Zealand,1
3102,USA,1
3102,Canada,1
3102,Bahamas,1
3102,Cuba,3
3102,Jamaica,1
3102,Trinidad and Tobago,1
3102,Mexico,2
3102,Costa Rica,1
3102,Panama,1
3102,Colombia,1
3102,Venezuela,1
3102,Guyana,2
3102,Ecuador,1
3102,Peru,1
3102,Brazil,1
3102,Bolivia,1
3102,Paraguay,1
3102,Chile,1
3102,Argentina,1
3102,Uruguay,1
3102,UK,1
3102,Ireland,1
3102,Netherlands,1
3102,Belgium,1
3102,Luxembourg,1
3102,France,1
3102,Spain,1
3102,Portugal,1
3102,Poland,3
3102,Austria,1
3102,Hungary,3
3102,Italy,1
3102,Malta,1
3102,Greece,1
3102,Bulgaria,3
3102,Russian Federation,3
3102,Ukraine,3
3102,Belarus,3
3102,Finland,2
3102,Sweden,1
3102,Norway,1
3102,Denmark,1
3102,Iceland,1
3102,Mali,1
3102,Burkina Faso,2
3102,Ghana,1
3102,Togo,1
3102,Nigeria,1
3102,Kenya,1
3102,Tanzania,2
3102,Ethiopia,3
3102,Zambia,1
3102,Botswana,1
3102,Algeria,2
3102,Libya,3
3102,Sudan,1
3102,Egypt,1
3102,Syrian Arab Republic,3
3102,Jordan,1
3102,Israel,1
3102,Kuwait,1
3102,China,1
3102,Japan,1
3102,India,2
3102,Pakistan,1
3102,Bangladesh,1
3102,Sri Lanka,1
3102,Nepal,1
3102,Thailand,1
3102,Malaysia,1
3102,Singapore,1
3102,Brunei Darussalam,1
3102,Philippines,1
3102,Indonesia,1
3102,Australia,1
3102,New Zealand,1
3110,USA,1
3110,Canada,1
3110,Bahamas,1
3110,Cuba,3
3110,Jamaica,1
3110,Trinidad and Tobago,1
3110,Mexico,1
3110,Costa Rica,1
3110,Panama,1
3110,Colombia,1
3110,Venezuela,1
3110,Guyana,1
3110,Ecuador,1
3110,Peru,1
3110,Brazil,1
3110,Bolivia,1
3110,Paraguay,1
3110,Chile,1
3110,Argentina,1
3110,Uruguay,1
